OID_,NRI_ID,STATE,STATEABBRV,STATEFIPS,COUNTY,COUNTYTYPE,COUNTYFIPS,STCOFIPS,TRACT,TRACTFIPS,POPULATION,BUILDVALUE,AGRIVALUE,AREA,RISK_VALUE,RISK_SCORE,RISK_RATNG,RISK_SPCTL,EAL_SCORE,EAL_RATNG,EAL_SPCTL,EAL_VALT,EAL_VALB,EAL_VALP,EAL_VALPE,EAL_VALA,ALR_VALB,ALR_VALP,ALR_VALA,ALR_NPCTL,ALR_VRA_NPCTL,SOVI_SCORE,SOVI_RATNG,SOVI_SPCTL,RESL_SCORE,RESL_RATNG,RESL_SPCTL,RESL_VALUE,CRF_VALUE,AVLN_EVNTS,AVLN_AFREQ,AVLN_EXP_AREA,AVLN_EXPB,AVLN_EXPP,AVLN_EXPPE,AVLN_EXPT,AVLN_HLRB,AVLN_HLRP,AVLN_HLRR,AVLN_EALB,AVLN_EALP,AVLN_EALPE,AVLN_EALT,AVLN_EALS,AVLN_EALR,AVLN_ALRB,AVLN_ALRP,AVLN_ALR_NPCTL,AVLN_RISKV,AVLN_RISKS,AVLN_RISKR,CFLD_EVNTS,CFLD_AFREQ,CFLD_EXP_AREA,CFLD_EXPB,CFLD_EXPP,CFLD_EXPPE,CFLD_EXPT,CFLD_HLRB,CFLD_HLRP,CFLD_HLRR,CFLD_EALB,CFLD_EALP,CFLD_EALPE,CFLD_EALT,CFLD_EALS,CFLD_EALR,CFLD_ALRB,CFLD_ALRP,CFLD_ALR_NPCTL,CFLD_RISKV,CFLD_RISKS,CFLD_RISKR,CWAV_EVNTS,CWAV_AFREQ,CWAV_EXP_AREA,CWAV_EXPB,CWAV_EXPP,CWAV_EXPPE,CWAV_EXPA,CWAV_EXPT,CWAV_HLRB,CWAV_HLRP,CWAV_HLRA,CWAV_HLRR,CWAV_EALB,CWAV_EALP,CWAV_EALPE,CWAV_EALA,CWAV_EALT,CWAV_EALS,CWAV_EALR,CWAV_ALRB,CWAV_ALRP,CWAV_ALRA,CWAV_ALR_NPCTL,CWAV_RISKV,CWAV_RISKS,CWAV_RISKR,DRGT_EVNTS,DRGT_AFREQ,DRGT_EXP_AREA,DRGT_EXPA,DRGT_EXPT,DRGT_HLRA,DRGT_HLRR,DRGT_EALA,DRGT_EALT,DRGT_EALS,DRGT_EALR,DRGT_ALRA,DRGT_ALR_NPCTL,DRGT_RISKV,DRGT_RISKS,DRGT_RISKR,ERQK_EVNTS,ERQK_AFREQ,ERQK_EXP_AREA,ERQK_EXPB,ERQK_EXPP,ERQK_EXPPE,ERQK_EXPT,ERQK_HLRB,ERQK_HLRP,ERQK_HLRR,ERQK_EALB,ERQK_EALP,ERQK_EALPE,ERQK_EALT,ERQK_EALS,ERQK_EALR,ERQK_ALRB,ERQK_ALRP,ERQK_ALR_NPCTL,ERQK_RISKV,ERQK_RISKS,ERQK_RISKR,HAIL_EVNTS,HAIL_AFREQ,HAIL_EXP_AREA,HAIL_EXPB,HAIL_EXPP,HAIL_EXPPE,HAIL_EXPA,HAIL_EXPT,HAIL_HLRB,HAIL_HLRP,HAIL_HLRA,HAIL_HLRR,HAIL_EALB,HAIL_EALP,HAIL_EALPE,HAIL_EALA,HAIL_EALT,HAIL_EALS,HAIL_EALR,HAIL_ALRB,HAIL_ALRP,HAIL_ALRA,HAIL_ALR_NPCTL,HAIL_RISKV,HAIL_RISKS,HAIL_RISKR,HWAV_EVNTS,HWAV_AFREQ,HWAV_EXP_AREA,HWAV_EXPB,HWAV_EXPP,HWAV_EXPPE,HWAV_EXPA,HWAV_EXPT,HWAV_HLRB,HWAV_HLRP,HWAV_HLRA,HWAV_HLRR,HWAV_EALB,HWAV_EALP,HWAV_EALPE,HWAV_EALA,HWAV_EALT,HWAV_EALS,HWAV_EALR,HWAV_ALRB,HWAV_ALRP,HWAV_ALRA,HWAV_ALR_NPCTL,HWAV_RISKV,HWAV_RISKS,HWAV_RISKR,HRCN_EVNTS,HRCN_AFREQ,HRCN_EXP_AREA,HRCN_EXPB,HRCN_EXPP,HRCN_EXPPE,HRCN_EXPA,HRCN_EXPT,HRCN_HLRB,HRCN_HLRP,HRCN_HLRA,HRCN_HLRR,HRCN_EALB,HRCN_EALP,HRCN_EALPE,HRCN_EALA,HRCN_EALT,HRCN_EALS,HRCN_EALR,HRCN_ALRB,HRCN_ALRP,HRCN_ALRA,HRCN_ALR_NPCTL,HRCN_RISKV,HRCN_RISKS,HRCN_RISKR,ISTM_EVNTS,ISTM_AFREQ,ISTM_EXP_AREA,ISTM_EXPB,ISTM_EXPP,ISTM_EXPPE,ISTM_EXPT,ISTM_HLRB,ISTM_HLRP,ISTM_HLRR,ISTM_EALB,ISTM_EALP,ISTM_EALPE,ISTM_EALT,ISTM_EALS,ISTM_EALR,ISTM_ALRB,ISTM_ALRP,ISTM_ALR_NPCTL,ISTM_RISKV,ISTM_RISKS,ISTM_RISKR,LNDS_EVNTS,LNDS_AFREQ,LNDS_EXP_AREA,LNDS_EXPB,LNDS_EXPP,LNDS_EXPPE,LNDS_EXPT,LNDS_HLRB,LNDS_HLRP,LNDS_HLRR,LNDS_EALB,LNDS_EALP,LNDS_EALPE,LNDS_EALT,LNDS_EALS,LNDS_EALR,LNDS_ALRB,LNDS_ALRP,LNDS_ALR_NPCTL,LNDS_RISKV,LNDS_RISKS,LNDS_RISKR,LTNG_EVNTS,LTNG_AFREQ,LTNG_EXP_AREA,LTNG_EXPB,LTNG_EXPP,LTNG_EXPPE,LTNG_EXPT,LTNG_HLRB,LTNG_HLRP,LTNG_HLRR,LTNG_EALB,LTNG_EALP,LTNG_EALPE,LTNG_EALT,LTNG_EALS,LTNG_EALR,LTNG_ALRB,LTNG_ALRP,LTNG_ALR_NPCTL,LTNG_RISKV,LTNG_RISKS,LTNG_RISKR,RFLD_EVNTS,RFLD_AFREQ,RFLD_EXP_AREA,RFLD_EXPB,RFLD_EXPP,RFLD_EXPPE,RFLD_EXPA,RFLD_EXPT,RFLD_HLRB,RFLD_HLRP,RFLD_HLRA,RFLD_HLRR,RFLD_EALB,RFLD_EALP,RFLD_EALPE,RFLD_EALA,RFLD_EALT,RFLD_EALS,RFLD_EALR,RFLD_ALRB,RFLD_ALRP,RFLD_ALRA,RFLD_ALR_NPCTL,RFLD_RISKV,RFLD_RISKS,RFLD_RISKR,SWND_EVNTS,SWND_AFREQ,SWND_EXP_AREA,SWND_EXPB,SWND_EXPP,SWND_EXPPE,SWND_EXPA,SWND_EXPT,SWND_HLRB,SWND_HLRP,SWND_HLRA,SWND_HLRR,SWND_EALB,SWND_EALP,SWND_EALPE,SWND_EALA,SWND_EALT,SWND_EALS,SWND_EALR,SWND_ALRB,SWND_ALRP,SWND_ALRA,SWND_ALR_NPCTL,SWND_RISKV,SWND_RISKS,SWND_RISKR,TRND_EVNTS,TRND_AFREQ,TRND_EXP_AREA,TRND_EXPB,TRND_EXPP,TRND_EXPPE,TRND_EXPA,TRND_EXPT,TRND_HLRB,TRND_HLRP,TRND_HLRA,TRND_HLRR,TRND_EALB,TRND_EALP,TRND_EALPE,TRND_EALA,TRND_EALT,TRND_EALS,TRND_EALR,TRND_ALRB,TRND_ALRP,TRND_ALRA,TRND_ALR_NPCTL,TRND_RISKV,TRND_RISKS,TRND_RISKR,TSUN_EVNTS,TSUN_AFREQ,TSUN_EXP_AREA,TSUN_EXPB,TSUN_EXPP,TSUN_EXPPE,TSUN_EXPT,TSUN_HLRB,TSUN_HLRP,TSUN_HLRR,TSUN_EALB,TSUN_EALP,TSUN_EALPE,TSUN_EALT,TSUN_EALS,TSUN_EALR,TSUN_ALRB,TSUN_ALRP,TSUN_ALR_NPCTL,TSUN_RISKV,TSUN_RISKS,TSUN_RISKR,VLCN_EVNTS,VLCN_AFREQ,VLCN_EXP_AREA,VLCN_EXPB,VLCN_EXPP,VLCN_EXPPE,VLCN_EXPT,VLCN_HLRB,VLCN_HLRP,VLCN_HLRR,VLCN_EALB,VLCN_EALP,VLCN_EALPE,VLCN_EALT,VLCN_EALS,VLCN_EALR,VLCN_ALRB,VLCN_ALRP,VLCN_ALR_NPCTL,VLCN_RISKV,VLCN_RISKS,VLCN_RISKR,WFIR_EVNTS,WFIR_AFREQ,WFIR_EXP_AREA,WFIR_EXPB,WFIR_EXPP,WFIR_EXPPE,WFIR_EXPA,WFIR_EXPT,WFIR_HLRB,WFIR_HLRP,WFIR_HLRA,WFIR_HLRR,WFIR_EALB,WFIR_EALP,WFIR_EALPE,WFIR_EALA,WFIR_EALT,WFIR_EALS,WFIR_EALR,WFIR_ALRB,WFIR_ALRP,WFIR_ALRA,WFIR_ALR_NPCTL,WFIR_RISKV,WFIR_RISKS,WFIR_RISKR,WNTW_EVNTS,WNTW_AFREQ,WNTW_EXP_AREA,WNTW_EXPB,WNTW_EXPP,WNTW_EXPPE,WNTW_EXPA,WNTW_EXPT,WNTW_HLRB,WNTW_HLRP,WNTW_HLRA,WNTW_HLRR,WNTW_EALB,WNTW_EALP,WNTW_EALPE,WNTW_EALA,WNTW_EALT,WNTW_EALS,WNTW_EALR,WNTW_ALRB,WNTW_ALRP,WNTW_ALRA,WNTW_ALR_NPCTL,WNTW_RISKV,WNTW_RISKS,WNTW_RISKR,NRI_VER
34257,T23001010100,Maine,ME,23,Androscoggin,County,001,23001,010100,23001010100,1791,374242655.000000000000000,18.000000000000000,0.375181560000000,305729.227760619774926,29.948152023973744,Relatively Low,34.500000000000000,20.398337130375555,Very Low,15.250000000000000,210654.443487711076159,174443.121235529455589,0.003121657281476,36211.224465117331420,0.097787064328480,0.000466123032490,0.000001742968890,0.005432614684916,43.930995607957342,52.637587404271514,85.470001220703125,Very High,0.985000000000000,87.349998474121094,Very High,0.707500000000000,2.774727106094360,1.451330542564392,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001486033899710,0.000000585863461,No Rating,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Expected Annual Losses,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Rating,4.000000000000000,0.247678445960998,0.375180912600000,374242655.000000000000000,1791.000000000000000,20775600000.000000000000000,18.000000000000000,21149842673.000000000000000,0.000000080174999,0.000000038426197,0.000933942385018,Very Low,7.431555299539528,0.000017045528032,197.728125165783240,0.004163705988934,205.163844171311638,44.297390609953730,Very Low,0.000000019857585,0.000000009517324,0.000231316999385,44.704887615379199,297.760553275746133,44.352613803929032,Relatively Low,98.000000000000000,4.454545454545455,0.375180912600000,0.000000000000000,0.000000000000000,0.005221510306001,No Rating,0.000000000000000,0.000000000000000,0.000000000000000,No Expected Annual Losses,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Rating,,0.000701000172203,0.375180912600000,374229000.000000000000000,1791.000000000000000,20775600000.000000000000000,21149829000.000000000000000,0.048210950122844,0.000217565491808,Relatively Low,12647.399999999999636,0.000273151583977,3168.558374130680932,15815.958374130681477,56.465932310872070,Relatively Low,0.000033794651227,0.000000152513447,66.429057942081400,22954.183448302923352,61.727631641535460,Relatively Low,45.000000000000000,1.305218552989236,0.375180912600000,374242655.000000000000000,1791.000000000000000,20775600000.000000000000000,18.000000000000000,21149842673.000000000000000,0.000000061640186,0.000000011391379,0.000004162066000,Very Low,30.109234566009416,0.000026628970484,308.896057612225150,0.000097783134984,339.005389961369531,31.510327882343258,Very Low,0.000000080453776,0.000000014868214,0.000005432396388,42.433077438544103,492.008876544887755,33.327783855777007,Very Low,1.000000000000000,0.061919611490249,0.375180912600000,374242655.000000000000000,1791.000000000000000,20775600000.000000000000000,18.000000000000000,21149842673.000000000000000,0.000000000017442,0.000000229714004,0.000349913985701,Relatively Low,0.000404177426805,0.000025474785241,295.507508790307895,0.000389997011927,295.508302964746463,18.172957230429574,Very Low,0.000000000001080,0.000000014223777,0.000021666500663,18.223453977499592,428.880225674108260,17.839984778575847,Very Low,11.000000000000000,0.122728281438362,0.375180912600000,374242655.000000000000000,1791.000000000000000,20775600000.000000000000000,18.000000000000000,21149842673.000000000000000,0.002676584000000,0.000001230000000,0.042137090000000,Relatively Moderate,122935.713589509177837,0.000270361346502,3136.191619426099805,0.093085266904331,126071.998294202188845,66.438826419297257,Relatively Low,0.000328491987610,0.000000150955526,0.005171403716907,74.427475092687246,182972.141686501563527,71.387851842671907,Relatively Moderate,97.000000000000000,1.444314582788122,0.375180912600000,374242655.000000000000000,1791.000000000000000,20775600000.000000000000000,21149842655.000000000000000,0.000039133221000,0.000000022149507,Relatively Moderate,21152.413505017128045,0.000057295524160,664.628080256587168,21817.041585273713281,87.754412758083930,Relatively Moderate,0.000056520584232,0.000000031990801,92.170107785838056,31663.738801105202583,90.684014214808073,Relatively High,0.000000000000000,0.010000017255675,0.215648989218000,370028911.575752615928650,1760.387548765895644,20420495565.684391021728516,20790524477.260147094726562,0.000983134994686,0.000002403987607,Relatively Low,3637.883720155500214,0.000042319498515,490.906182772049988,4128.789902927550429,88.559307053208414,Relatively Moderate,0.000009720654959,0.000000023628977,96.374992634494134,5992.238889950225712,91.907287135792174,Relatively Moderate,184.000000000000000,8.363650432018698,0.375180912600000,374242655.000000000000000,1791.000000000000000,20775600000.000000000000000,21149842655.000000000000000,0.000000046692548,0.000000014558868,Relatively High,146.149045297112906,0.000218081244891,2529.742440730612088,2675.891486027725477,31.870725075166806,Relatively Low,0.000000390519475,0.000000121765073,44.390939255639005,3883.603042260056100,38.416387158600863,Relatively Low,40.000000000000000,1.666666666666667,0.010739020539000,19808026.945151031017303,151.109670133593994,1752872173.549690246582031,0.000000000000000,1772680200.494841575622559,0.000380007780000,0.000007153834300,0.003897333100000,Relatively Low,12545.340576011705707,0.001801689235439,20899.595131092217343,0.000000000000000,33444.935707103926688,72.254973342414914,Relatively Moderate,0.000033521942003,0.000001005968306,0.000000000000000,80.554055006224019,48539.656685822352301,76.187984588308041,Relatively Moderate,11.000000000000000,0.323073038160299,0.375180912600000,374242655.000000000000000,1791.000000000000000,20775600000.000000000000000,18.000000000000000,21149842673.000000000000000,0.000000365245370,0.000000265463710,0.000000110654590,Relatively Moderate,44.160905641970416,0.000153603358601,1781.798959772080707,0.000000643490152,1825.959866057541376,25.670989054913534,Relatively Low,0.000000118000728,0.000000085764019,0.000000035749453,35.843688646970996,2650.071323106096315,27.630452361699092,Relatively Low,0.000000000000000,0.000056663088352,0.375181560000000,374242655.000000000000000,1791.000000000000000,20775600000.000000000000000,18.000000000000000,21149842673.000000000000000,0.051123553351272,0.002313326540272,0.036284960491362,Relatively Moderate,1084.113016705670816,0.000234764685014,2723.270346157486983,0.000037008322599,3807.383399871480833,11.246046954538508,Very Low,0.000002896818420,0.000000131080226,0.000002056017922,22.512079566428795,5525.771815486135893,13.331827046568046,Very Low,,,,,,,,,,Insufficient Data,,,,,,Insufficient Data,,,,,,Insufficient Data,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.000009999999747,0.029820679703100,39933239.442847169935703,122.492530362037087,1420913352.199630737304688,18.000000000000000,1460846609.642477512359619,0.400000000000000,0.000604329630000,0.013579329000000,Relatively Moderate,159.732953736198738,0.000000740258637,8.587000187042960,0.000002444279158,168.319956367520859,42.573103587694575,Very Low,0.000000426816536,0.000000000413321,0.000000135793287,47.955240031869479,244.287893599288850,45.613137991723349,Very Low,130.000000000000000,8.049549493732428,0.375180912600000,374242655.000000000000000,1791.000000000000000,20775600000.000000000000000,18.000000000000000,21149842673.000000000000000,0.000000017485000,0.000000000035000,0.000000070502317,Very Low,52.672729411988627,0.000000501261985,5.814639024161237,0.000010215196395,58.487378651346262,21.632571576203112,Very Low,0.000000140744858,0.000000000279878,0.000000567510911,31.165887685839770,84.884518991227409,21.589449650382914,Very Low,March 2023
34258,T23001010200,Maine,ME,23,Androscoggin,County,001,23001,010200,23001010200,4924,1318086761.000000000000000,1745308.000000000000000,21.901519770000000,743055.558363072457723,61.548066403462876,Relatively Low,90.000000000000000,60.644244545176974,Relatively Low,88.750000000000000,652800.110901098581962,580725.070071520516649,0.004334520273780,50280.435175843718753,21794.605653734262887,0.000440581824546,0.000000880284377,0.012487541255603,44.858726542499468,46.746420586976164,53.500000000000000,Relatively Moderate,0.697500000000000,87.349998474121094,Very High,0.707500000000000,2.774727106094360,1.138258934020996,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001486033899710,0.000000585863461,No Rating,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Expected Annual Losses,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Rating,4.000000000000000,0.247678018575852,21.901519770000000,1318086761.000000000000000,4924.000000000000000,57118400000.000000000000000,1745308.000000000000000,58438232069.000000000000000,0.000000080174999,0.000000038426197,0.000933942385018,Very Low,26.174019778591084,0.000046863305431,543.614343001851921,403.719409563039619,973.507772343481747,51.351668741339218,Relatively Low,0.000000019857585,0.000000009517324,0.000231316999385,56.609202151396296,1108.103919208846037,51.135660942776958,Relatively Low,105.000000000000000,4.772727272727272,21.901519770000000,488653.967251543770544,488653.967251543770544,0.005221510306001,Very High,12177.669601707602851,12177.669601707602851,92.925077297468874,Relatively Low,0.006977375684812,95.666639235372259,13861.341219699583235,92.861389906293113,Relatively Low,,0.000935316098708,21.901519770000000,1318069000.000000000000000,4924.000000000000000,57118400000.000000000000000,58436469000.000000000000000,0.037962180836610,0.000187811811834,Relatively Low,46800.199999999997090,0.000864966636435,10033.612982641679992,56833.812982641677081,73.740517180637426,Relatively Low,0.000035506160432,0.000000175663411,67.127792000375791,64691.595381970364542,74.404223945202872,Relatively Low,45.000000000000000,1.305216300751292,21.901519770000000,1318086761.000000000000000,4924.000000000000000,57118400000.000000000000000,1745308.000000000000000,58438232069.000000000000000,0.000000061640186,0.000000011391379,0.000004162066000,Very Low,106.045056423007026,0.000073211083564,849.248569339386222,9.481204875152304,964.774830637545278,42.683485968892917,Very Low,0.000000080453776,0.000000014868214,0.000005432396388,41.838210225602801,1098.163570291779251,42.537934643010040,Very Low,1.000000000000000,0.061919504643963,21.901519770000000,1318086761.000000000000000,4924.000000000000000,57118400000.000000000000000,1745308.000000000000000,58438232069.000000000000000,0.000000000017442,0.000000229714004,0.000349913985701,Relatively Low,0.001423517357654,0.000070037879690,812.439404401717297,37.814716938472188,850.255544857547420,22.125795617352093,Relatively Low,0.000000000001080,0.000000014223777,0.000021666500663,20.078915846583836,967.810970134993113,21.593017171669125,Relatively Low,13.000000000000000,0.122728069662790,21.901519770000000,1318086761.000000000000000,4924.000000000000000,57118400000.000000000000000,1745308.000000000000000,58438232069.000000000000000,0.002676584000000,0.000001230000000,0.042137090000000,Relatively Moderate,432980.939963724522386,0.000743305008474,8622.338098299338526,9025.692278347964020,450628.970340371888597,82.204049250110614,Relatively Moderate,0.000328491987610,0.000000150955526,0.005171403716907,74.613612437636363,512932.451418610755354,83.542205629482751,Relatively Moderate,97.000000000000000,1.444312090530077,21.901519770000000,1318086761.000000000000000,4924.000000000000000,57118400000.000000000000000,58436486761.000000000000000,0.000039133221000,0.000000022149507,Relatively Moderate,74499.033799770069891,0.000157522702939,1827.263354094603983,76326.297153864652500,97.183470880202066,Relatively High,0.000056520584232,0.000000031990801,92.503450908984107,86879.089636127770063,97.234867396986687,Relatively High,0.000000000000000,0.010000000000000,1.083232847463000,901405074.581646800041199,4125.231729809197532,47852688065.786689758300781,48754093140.368339538574219,0.000983134994686,0.000002403987607,Relatively Low,8862.028732084107105,0.000099170059562,1150.372690917095497,10012.401423001203511,96.651935654940786,Relatively High,0.000006723403189,0.000000020140142,93.734016852277406,11396.705370735653560,96.575105761782751,Relatively High,203.000000000000000,9.183851734049711,21.901519770000000,1318086761.000000000000000,4924.000000000000000,57118400000.000000000000000,58436486761.000000000000000,0.000000046692548,0.000000014558868,Relatively High,551.337098550432415,0.000635988573638,7377.467454196158542,7928.804552746584704,60.200524670284260,Relatively Moderate,0.000000418285894,0.000000129160961,46.111091146488420,9025.032618270148305,61.656684235745082,Relatively Moderate,40.000000000000000,1.666666666666667,0.026474789484000,17083463.387877468019724,47.037258653407008,545632200.379521369934082,20571.833364512596745,562736235.600763082504272,0.000380007780000,0.000007153834300,0.003897333100000,Relatively Low,10819.748327897659692,0.000560827923888,6505.603917099153477,133.625478498665501,17458.977723495474493,62.624186767503588,Relatively Low,0.000008208676885,0.000000113896816,0.000076562691799,51.883646100007041,19872.837372642276023,63.475717071778526,Relatively Low,11.000000000000000,0.323072480676917,21.901519770000000,1318086761.000000000000000,4924.000000000000000,57118400000.000000000000000,1745308.000000000000000,58438232069.000000000000000,0.000000365245370,0.000000265463710,0.000000110654590,Relatively Moderate,155.535197024645441,0.000422302031129,4898.703561093088865,0.062393806123820,5054.301151923857105,38.980261224297855,Relatively Low,0.000000118000728,0.000000085764019,0.000000035749453,35.702613418605473,5753.103441409942207,39.060790562717024,Relatively Low,0.000000000000000,0.001469802659350,21.901519770000000,1318086761.000000000000000,4924.000000000000000,57118400000.000000000000000,1745308.000000000000000,58438232069.000000000000000,0.001972439572769,0.000089182720327,0.002086720387953,Very Low,3821.261281581713774,0.000645442841561,7487.136962109082560,5.352976877996985,11313.751220568792633,27.340379257238922,Very Low,0.000002899096929,0.000000131081000,0.000003067067176,21.623305627725987,12877.978404103378125,26.576844408504968,Very Low,,,,,,,,,,Insufficient Data,,,,,,Insufficient Data,,,,,,Insufficient Data,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.000009999999747,2.772878807704200,479312821.331095695495605,2234.559837905634140,25920894119.705356597900391,1451557.668673153035343,26401658498.705127716064453,0.400000000000000,0.000604329630000,0.013579329000000,Relatively Low,1917.251236890588871,0.000013504106859,156.647639569058697,0.197111786474400,2074.095988246122033,74.921812754926094,Relatively Low,0.000001454571348,0.000000002742507,0.000000112938110,67.641777555801326,2360.858288638255090,75.761071207724868,Relatively Low,130.000000000000000,8.049535603715174,21.901519770000000,1318086761.000000000000000,4924.000000000000000,57118400000.000000000000000,1745308.000000000000000,58438232069.000000000000000,0.000000017485000,0.000000000035000,0.000000070502317,Very Low,185.513934277955371,0.000001378120610,15.986199081501917,0.990481332769206,202.490614692226501,27.029851797919065,Relatively Low,0.000000140744858,0.000000000279878,0.000000567510911,31.734269676116213,230.486751228829974,26.243875755125341,Relatively Low,March 2023
